Date,Open,High,Low,Close,Adj Close,Volume,Stock Name,Date_only,Daily_Return,MA7,MA20,MACD,20SD,upper_band,lower_band,EMA,log_momentum,score,score_bert,score_topic_vader,score_topic_bert,n_tweets
2022-02-16,154.97999572753906,156.72999572753906,153.75,156.35000610351562,156.35000610351562,10656400,DIS,2022-02-16,0.01053519176546125,150.46571568080358,143.7260009765625,0.9918530689130023,6.5439099118090445,156.81382080018057,130.6381811529444,147.78254336283467,0.9669857027706493,0.50134,0.009605835936963555,0.12400773685773685,0.036880635854256764,5.0
2022-02-17,154.69000244140625,155.36000061035156,152.61000061035156,152.9499969482422,152.9499969482422,8110300,DIS,2022-02-17,-0.02174614021455412,151.961430140904,143.99250106811525,1.2464283733198442,6.813805054469507,157.62011117705427,130.36489095917622,148.27468179954013,0.0,0.743,0.3052371023222804,0.30024324324324325,0.012527200770941925,1.0
2022-02-18,152.91000366210938,153.67999267578125,150.0500030517578,151.36000061035156,151.36000061035156,10785500,DIS,2022-02-18,-0.01039553036688634,152.55143083844865,144.69150085449218,1.304840332743396,6.816828158713201,158.3251571719186,131.05784453706576,148.5685216862841,0.0,0.0,0.0,0.0,0.0,
2022-02-22,150.19000244140625,150.7899932861328,147.61000061035156,148.08999633789062,148.08999633789062,12227200,DIS,2022-02-22,-0.02160415076159361,151.97000122070312,145.22300033569337,1.0748796714374294,6.635309086671027,158.49361850903543,131.9523821623513,148.52294784357997,0.0,0.657,0.3093191450461745,0.2004752895752896,0.006607494913904583,2.0
2022-02-23,149.5,149.74000549316406,145.5,145.8699951171875,145.8699951171875,9300700,DIS,2022-02-23,-0.014990892535629796,151.4557146344866,145.69100036621094,0.7053676066950061,6.310562815586559,158.31212599738407,133.0698747350378,148.27028567916165,0.0,0.42040000000000005,-0.3091243890424569,0.1007073359073359,0.0006877890568672405,3.0
2022-02-24,140.0,149.57000732421875,140.0,149.39999389648438,149.39999389648438,12475500,DIS,2022-02-24,0.024199622248982644,151.24857003348214,146.4809997558594,0.6894208192003362,5.6741489877754665,157.82929773141032,135.13270178030845,148.37787693795428,1.5107216700240178,0.0,0.0,0.0,0.0,
2022-02-25,149.55999755859375,150.27999877929688,147.22000122070312,149.52999877929688,149.52999877929688,10149500,DIS,2022-02-25,0.0008701799740540306,150.50714111328125,147.18649978637694,0.6794410097442665,5.071693379885928,157.3298865461488,137.04311302660508,148.48760282760594,0.12222195378792224,0.0,0.0,0.0,0.0,
2022-02-28,147.8300018310547,149.47999572753906,146.4600067138672,148.4600067138672,148.4600067138672,10834700,DIS,2022-02-28,-0.0071557016930694495,149.37999834333147,147.6779998779297,0.578523660822782,4.6583042380570845,156.99460835404386,138.36139140181552,148.4849746262975,0.0,0.0,0.0,0.0,0.0,
2022-03-01,147.86000061035156,148.14999389648438,143.77999877929688,145.6999969482422,145.6999969482422,8944000,DIS,2022-03-01,-0.0185909311653506,148.3442840576172,147.81449966430665,0.272692780383494,4.551869306649266,156.91823827760518,138.71076105100812,148.2197386569589,0.0,-0.006819999999999993,-0.24961396735161548,0.17660923007040655,-0.001954534653233276,5.0
2022-03-02,146.30999755859375,148.47000122070312,145.9199981689453,147.33999633789062,147.33999633789062,7851000,DIS,2022-03-02,0.01125600153739903,147.7699977329799,147.95699920654297,0.1608002438245535,4.4864564556097495,156.92991211776248,138.98408629532346,148.1359536741905,0.9707786859644244,0.6908,0.0043512545526027,0.3787894736842105,-0.0016151969566156846,1.0
2022-03-03,147.30999755859375,148.64999389648438,144.4499969482422,145.57000732421875,145.57000732421875,8048400,DIS,2022-03-03,-0.012012956818682197,147.40999930245536,148.10449981689453,-0.06989303512648348,4.348118334884213,156.80073648666297,139.4082631471261,147.89157783133604,0.0,0.39135,-0.3039290374144912,0.2004752895752896,0.006607494913904583,2.0
2022-03-04,144.00999450683594,144.25999450683594,139.5500030517578,140.72000122070312,140.72000122070312,12913000,DIS,2022-03-04,-0.03331734464169889,146.67428588867188,148.13899993896484,-0.6367342045551823,4.282928015735687,156.70485597043623,139.57314390749346,147.2085705350853,0.0,0.26230000000000003,0.0529013086731235,0.1007073359073359,0.0006877890568672405,3.0
2022-03-07,140.27999877929688,140.88999938964844,133.44000244140625,133.5,133.5,14549700,DIS,2022-03-07,-0.05130756934388725,144.4028581891741,147.7129997253418,-1.6495388169607565,5.240302637793677,158.19360500092915,137.23239444975445,145.9029923888867,0.0,0.26335,-0.0011719325557351494,0.24174116795366796,0.007094376546539284,2.0
2022-03-08,133.02000427246094,135.49000549316406,129.2899932861328,131.75,131.75,16552000,DIS,2022-03-08,-0.01310861423220977,141.86285836356026,147.175,-2.5638496806180058,6.256415174235942,159.6878303484719,134.66216965152813,144.55508835184986,0.0,-0.32666666666666666,-0.06485744565725322,0.1007073359073359,0.0006877890568672405,3.0
2022-03-09,135.49000549316406,135.5,133.36000061035156,133.64999389648438,133.64999389648438,14673100,DIS,2022-03-09,0.014421206045422297,139.7471422467913,146.73349990844727,-3.0994059760074606,6.885133351843442,160.50376661213414,132.9632332047604,143.51650792752935,1.0647086323296533,0.0,0.0,0.0,0.0,
2022-03-10,132.36000061035156,134.1999969482422,131.6199951171875,133.63999938964844,133.63999938964844,8447200,DIS,2022-03-10,-7.478119934434257e-05,138.02428545270647,146.05400009155272,-3.484477780906275,7.47858349905665,161.01116708966603,131.09683309343941,142.5758880667788,0.0,0.0,-0.4031141269952059,0.10070733590733591,0.0006877890568672405,1.0
2022-03-11,135.0800018310547,136.16000366210938,131.57000732421875,131.75,131.75,7058400,DIS,2022-03-11,-0.014142467811136705,135.7971431187221,145.03349990844725,-3.897232248523693,7.977427821956572,160.9883555523604,129.07864426453412,141.54485110803793,0.0,-0.107625,-0.3862663300242275,0.08417458141520642,-0.10707544838570587,4.0
2022-03-14,130.97999572753906,133.07000732421875,128.3800048828125,129.02999877929688,129.02999877929688,9971500,DIS,2022-03-14,-0.020645170555621428,133.43428475516183,144.01149978637696,-4.393182629664381,8.659304572608715,161.3301089315944,126.69289064115952,140.3529604100626,0.0,0.0,0.0201332904398441,0.382775,0.013500964036211326,1.0
2022-03-15,129.74000549316406,134.55999755859375,129.50999450683594,134.1999969482422,134.1999969482422,9834800,DIS,2022-03-15,0.040068187381668396,132.5028555733817,143.1789993286133,-4.319261477426664,8.766944006330307,160.7128873412739,125.64511131595268,139.7669638898892,1.81969854114988,0.0,0.0,0.0,0.0,
2022-03-16,135.64999389648438,138.97999572753906,134.94000244140625,138.13999938964844,138.13999938964844,10638700,DIS,2022-03-16,0.02935918428467499,133.16571262904577,142.34999923706056,-3.8978215026846215,8.394167178113568,159.13833359328768,125.56166488083342,139.61201488986626,1.5973658254115004,0.0,0.0,0.0,0.0,
2022-03-17,137.44000244140625,139.47000122070312,136.55999755859375,139.47000122070312,139.47000122070312,6816000,DIS,2022-03-17,0.009627927008332815,134.26856994628906,141.50599899291993,-3.417116857857451,7.735176920167358,156.97635283325465,126.0356451525852,139.5984897785174,0.8458690534376813,0.0,0.0,0.0,0.0,
2022-03-18,139.5500030517578,140.72999572753906,138.3000030517578,140.3000030517578,140.3000030517578,11308800,DIS,2022-03-18,0.00595111367168677,135.21857125418526,140.8734992980957,-2.9353439346995174,7.252275495787255,155.37805028967023,126.3689483065212,139.66530056644507,0.604316967429161,-0.7351,-0.0225447565317153,0.10070733590733591,0.0006877890568672405,1.0
2022-03-21,138.89999389648438,139.3000030517578,136.8800048828125,138.6199951171875,138.6199951171875,9090300,DIS,2022-03-21,-0.011974396992354586,135.92999921526228,140.2364990234375,-2.6584530303141776,6.829929034817665,153.89635709307282,126.57664095380215,139.5657476665158,0.0,-0.1547,0.004486710764467701,0.29409627192982457,0.03359995809947383,2.0
2022-03-22,139.05999755859375,142.19000244140625,138.89999389648438,140.11000061035156,140.11000061035156,8511600,DIS,2022-03-22,0.010748849701692986,137.12428501674108,139.83749923706054,-2.2923591139728217,6.575333679674101,152.98816659640875,126.68683187771234,139.61758128021444,0.9122849165641678,-0.09365000000000001,-0.42990309931337833,0.10070733590733591,0.0006877890568672405,2.0
2022-03-23,139.07000732421875,139.75999450683594,137.5399932861328,137.63999938964844,137.63999938964844,8761300,DIS,2022-03-23,-0.017629014416838396,138.35428510393416,139.4259994506836,-2.176446779870048,6.433942085917775,152.29388362251916,126.55811527884805,139.42924014777958,0.0,0.0,0.0,0.0,0.0,
2022-03-24,138.5800018310547,139.27000427246094,137.41000366210938,138.9600067138672,138.9600067138672,5858800,DIS,2022-03-24,0.009590288652079337,139.03428649902344,138.90400009155275,-1.955529731220821,5.990358577885029,150.8847172473228,126.92328293578268,139.38455124931173,0.8415703426640758,0.0,0.0,0.0,0.0,
2022-03-25,139.27999877929688,140.3800048828125,138.1199951171875,139.13999938964844,139.13999938964844,5949400,DIS,2022-03-25,0.001295284017594156,139.17714364188058,138.3845001220703,-1.7458029442541658,5.4461467070140985,149.2767935360985,127.4922067080421,139.36126059601045,0.16550823149326774,0.0,0.0,0.0,0.0,
2022-03-28,138.8800048828125,139.6300048828125,136.27999877929688,138.72000122070312,138.72000122070312,8456100,DIS,2022-03-28,-0.003018529328645103,139.07000078473772,137.89749984741212,-1.5950960227089297,4.906510753379726,147.71052135417156,128.08447834065268,139.30018827455262,0.0,0.7034,0.0232908800244331,0.7134166666666667,0.033138721249997574,1.0
2022-03-29,140.9600067138672,144.4600067138672,140.9600067138672,142.3800048828125,142.3800048828125,11280700,DIS,2022-03-29,0.026384109212097773,139.36714390345983,137.73150024414062,-1.1668769627236486,4.679551714392426,147.09060367292548,128.37239681535576,139.59350414200594,1.5390162339976265,0.0,0.0,0.0,0.0,
2022-03-30,141.30999755859375,143.27000427246094,140.0800018310547,140.9600067138672,140.9600067138672,7922400,DIS,2022-03-30,-0.009973297655903712,139.70143127441406,137.41250076293946,-0.9313561632467895,4.180976492381662,145.77445374770278,129.05054777817614,139.72364724408797,0.0,0.14696666666666666,0.28418818861246103,0.1007073359073359,0.0006877890568672405,3.0
2022-03-31,140.13999938964844,140.8800048828125,137.11000061035156,137.16000366210938,137.16000366210938,12306500,DIS,2022-03-31,-0.026958022635962142,139.2800031389509,136.99200057983398,-1.0393517214806707,3.7142198839190312,144.42044034767204,129.56356081199593,139.47949071247098,0.0,0.4144,0.0078050345182418,-0.2569909090909091,-0.6943410504186018,1.0
2022-04-01,137.33999633789062,138.10000610351562,135.52999877929688,137.0,137.0,10341000,DIS,2022-04-01,-0.0011665475199573727,139.1885746547154,136.80600051879884,-1.1248829869150256,3.609368747361662,144.02473801352215,129.58726302407553,139.2433487398547,0.0,-0.03724999999999998,-0.2364645192865282,0.06876407998554225,-0.04898725781140472,4.0
2022-04-04,136.97000122070312,139.25999450683594,136.88999938964844,138.5800018310547,138.5800018310547,8174600,DIS,2022-04-04,0.01153286008069121,139.13428824288505,137.06000061035155,-1.0530354506678634,3.5426011305224727,144.1452028713965,129.9747983493066,139.1801728437785,0.9477901086443934,0.0,-0.1975766085088253,0.10070733590733591,0.0006877890568672405,1.0
2022-04-05,137.74000549316406,139.1999969482422,135.1300048828125,135.6199951171875,135.6199951171875,8694100,DIS,2022-04-05,-0.021359551701231605,138.63143048967635,137.25350036621094,-1.2208701336241177,3.337025928149191,143.92755222250932,130.57944850991257,138.8411082983889,0.0,0.0,0.0,0.0,0.0,
2022-04-06,133.75,133.92999267578125,130.80999755859375,132.57000732421875,132.57000732421875,11679700,DIS,2022-04-06,-0.02248921916221347,137.75285993303572,137.19950103759766,-1.5817553629164536,3.4064229463955584,144.0123469303888,130.38665514480653,138.24386058656316,0.0,0.0,0.4821455487981438,0.0763875,-0.41887717047939077,1.0
2022-04-07,133.00999450683594,133.2100067138672,130.02000427246094,131.8699951171875,131.8699951171875,9858700,DIS,2022-04-07,-0.005280321100980756,136.25142996651786,137.11100082397462,-1.9023159281603341,3.5247065135201843,144.160413851015,130.06158779693425,137.63682577995596,0.0,0.027225,-0.14400263177230957,0.1607714564152064,0.001019085243194654,4.0
2022-04-08,132.0,133.1199951171875,130.6300048828125,131.8699951171875,131.8699951171875,6702000,DIS,2022-04-08,0.0,134.9528568812779,137.11700057983398,-2.1317885541701003,3.5151900088277905,144.14738059748956,130.0866205621784,137.08760381207324,0.0,-0.8519,-0.4609890393912792,0.10070733590733591,0.0006877890568672405,1.0
2022-04-11,130.0399932861328,132.42999267578125,130.0399932861328,130.64999389648438,130.64999389648438,9915300,DIS,2022-04-11,-0.00925154520267446,134.0228554861886,137.19800033569337,-2.3846029476620743,3.332977278782318,143.863954893258,130.53204577812872,136.47449810582668,0.0,0.25943333333333335,0.08013180891672764,0.15996077863577862,-0.05007616277195892,3.0
2022-04-12,131.80999755859375,133.2100067138672,130.14999389648438,130.83999633789062,130.83999633789062,7885600,DIS,2022-04-12,0.0014542858804631464,133.14285496303015,137.03000030517578,-2.5403450503979172,3.5684120277537343,144.16682436068325,129.8931762496683,135.93787888983277,0.17395535872322423,0.5267,0.0152126140892505,0.382775,0.013500964036211326,1.0
2022-04-13,131.0500030517578,132.88999938964844,130.75,132.35000610351562,132.35000610351562,7694500,DIS,2022-04-13,0.011540888167907326,132.2528555733817,136.74050064086913,-2.512958795734818,3.7058401295075454,144.15218089988423,129.32882038185403,135.59617671970733,0.9202866438233748,0.0,0.0,0.0,0.0,
2022-04-14,132.80999755859375,133.58999633789062,130.35000610351562,130.47000122070312,130.47000122070312,7283500,DIS,2022-04-14,-0.01420479634388594,131.51714215959822,136.29050064086914,-2.612836520815904,3.898385359464721,144.0872713597986,128.4937299219397,135.10796952932597,0.0,0.0,0.0,0.0,0.0,
2022-04-18,130.07000732421875,130.22000122070312,126.81999969482422,127.7699966430664,127.7699966430664,10571000,DIS,2022-04-18,-0.020694447400743,130.831426348005,135.66400032043458,-2.8766973655106653,4.214159000637612,144.0923183217098,127.23568231915935,134.40911496872982,0.0,0.21124,0.00484644547104838,0.2450793465993466,0.005883343344612926,5.0
2022-04-19,128.08999633789062,133.19000244140625,127.79000091552734,131.89999389648438,131.89999389648438,12767200,DIS,2022-04-19,0.03232368601335556,130.83571188790458,135.3280002593994,-2.721184601218141,4.233920069051595,143.7958403975026,126.86016012129622,134.1701510570874,1.6351051237864274,-0.03235,0.014107236017783466,0.08191698284823286,-0.11137559798046322,6.0
2022-04-20,126.0500030517578,127.3499984741211,124.11000061035156,124.56999969482422,124.56999969482422,36465700,DIS,2022-04-20,-0.05557236194728532,129.79285539899553,134.55100021362304,-3.153062347831167,4.7093857641690375,143.96977174196113,125.13222868528497,133.25585092734804,0.0,-0.01989999999999999,-0.49742133408370937,0.023330659393159394,-0.14641350193100125,9.0
2022-04-21,125.54000091552734,126.4499969482422,121.27999877929688,121.66000366210938,121.66000366210938,18688600,DIS,2022-04-21,-0.02336032784654296,128.5085710797991,133.7520004272461,-3.687632204934488,5.454384205912482,144.66076883907104,122.84323201542112,132.15148452113482,0.0,-0.08843000000000001,-0.21447753310203552,0.11683959917568407,-0.1692163929604281,10.0
2022-04-22,120.01000213623048,121.88999938964844,118.1500015258789,118.2699966430664,118.2699966430664,19472800,DIS,2022-04-22,-0.027864597377936562,126.71285683768136,132.71749992370604,-4.334858354270324,6.309646416416765,145.33679275653958,120.0982070908725,130.82943805655688,0.0,0.07559999999999999,-0.5029396580701525,0.0791596055971056,-0.20305980238912752,11.0
2022-04-25,117.66000366210938,120.33000183105467,116.75,119.9499969482422,119.9499969482422,16491000,DIS,2022-04-25,0.014204788643445765,124.94142695835659,131.75799980163575,-4.658527155140277,6.726886130561233,145.2117720627582,118.30422754051328,129.79330080814594,0.9858169083943243,0.1615,-0.3211358816673358,0.07283321453321454,-0.006970871099155714,3.0
2022-04-26,119.1500015258789,119.1500015258789,115.63999938964844,115.7699966430664,115.7699966430664,16116000,DIS,2022-04-26,-0.034847856702984736,122.84142630440849,130.6104995727539,-5.192472511731722,7.400499943961295,145.41149946067648,115.80949968483131,128.45774803051933,0.0,0.0,0.0,0.0,0.0,
2022-04-27,115.43000030517578,116.9000015258789,113.38999938964844,115.20999908447266,115.20999908447266,15553000,DIS,2022-04-27,-0.004837156213455707,121.04714093889508,129.25199928283692,-5.59630446231958,7.616893579692342,144.4857864422216,114.01821212345223,127.19605765470536,0.0,0.5267,0.0276644527912139,0.382775,0.013500964036211326,1.0
2022-04-28,115.22000122070312,116.0,112.69000244140624,115.29000091552734,115.29000091552734,23192100,DIS,2022-04-28,0.0006944000667514771,118.67428479875836,127.96849899291992,-5.842539554322016,7.702483498341233,143.37346598960238,112.56353199623746,126.06214748906935,0.07696273655569805,0.3182,0.3165006265044212,-0.0035999999999999964,-0.1644172414089553,1.0
2022-04-29,115.1999969482422,115.98999786376952,111.36000061035156,111.62999725341795,111.62999725341795,16907000,DIS,2022-04-29,-0.03174606325826179,116.82571302141461,126.69199867248535,-6.26084324270505,8.198557666632086,143.08911400574954,110.29488333922119,124.68765699043588,0.0,0.0,-0.7476507723331451,0.10070733590733591,0.0006877890568672405,1.0
2022-05-02,111.70999908447266,113.66000366210938,111.01000213623048,113.5,113.5,14300700,DIS,2022-05-02,0.016751794254163066,115.65999821254185,125.51699867248536,-6.368051403474894,8.32647030182263,142.1699392761306,108.8640580688401,123.62216584848962,1.0543129867683,-0.7399,-0.6777810640633106,-0.2569909090909091,-0.6943410504186018,1.0
2022-05-03,114.0500030517578,114.83000183105467,112.69000244140624,113.5500030517578,113.5500030517578,11149500,DIS,2022-05-03,0.00044055552209520954,114.98571341378349,124.2654987335205,-6.37548716743099,8.13864703865609,140.54279281083268,107.98820465620832,122.66291224880088,0.048793070601206696,0.8056000000000001,0.027747300919145353,0.10070733590733591,0.0006877890568672405,2.0
2022-05-04,113.37000274658205,116.44000244140624,111.83000183105467,116.19000244140624,116.19000244140624,11488300,DIS,2022-05-04,0.023249663748974747,114.44857134137835,123.29399909973145,-6.0980595420978005,7.867075823512093,139.02815074675564,107.55984745270726,122.04644464809664,1.2919835139696345,-0.0601,-0.0867880303412675,0.0763875,-0.41887717047939077,1.0
2022-05-05,114.73999786376952,115.2699966430664,111.4800033569336,112.61000061035156,112.61000061035156,12720200,DIS,2022-05-05,-0.030811616798614327,113.9971433367048,122.29599876403809,-6.096792351597827,7.894402280578015,138.08480332519412,106.50719420288206,121.14773569212092,0.0,0.08450000000000002,-0.15181647846475244,0.08854741795366795,-0.20909469071126177,2.0
2022-05-06,111.7699966430664,112.08999633789062,108.3000030517578,110.29000091552734,110.29000091552734,12525200,DIS,2022-05-06,-0.020602075146520793,113.2942864554269,121.21699905395508,-6.211391624136851,7.991139602102248,137.19927825815958,105.23471984975058,120.11366571339772,0.0,0.11362499999999999,0.12431134330108763,0.1909793623981124,0.09240485387662997,4.0
2022-05-09,108.11000061035156,110.73999786376952,106.4800033569336,106.9800033569336,106.9800033569336,17941600,DIS,2022-05-09,-0.030011764721345147,112.10714394705636,119.97249946594238,-6.4944376785309,8.180651330161965,136.3338021262663,103.61119680561845,118.8628407270678,0.0,0.33492,-0.2657456966117025,0.12548840119340118,-0.1333874614995428,5.0
2022-05-10,109.83999633789062,110.6999969482422,106.13999938964844,107.68000030517578,107.68000030517578,15657700,DIS,2022-05-10,0.006543250385837807,111.54285866873605,118.82399978637696,-6.586346509566397,8.215049365748092,135.25409851787313,102.39390105488077,117.79780830593523,0.5306264559089047,0.0,0.0,0.0,0.0,
2022-05-11,107.9000015258789,110.06999969482422,104.79000091552734,105.20999908447266,105.20999908447266,26933300,DIS,2022-05-11,-0.022938347081193355,110.35857282366071,117.54249992370606,-6.780333907504229,8.240994094278829,134.02448811226373,101.0605117351484,116.59896933246262,0.0,0.068845,0.05993395852856337,0.08492658010462256,-0.012850326583592721,20.0
2022-05-12,102.9000015258789,105.0,99.47000122070312,104.30999755859376,104.30999755859376,36298800,DIS,2022-05-12,-0.008554334509177974,109.038572038923,116.14049949645997,-6.926844567126707,7.969978092799803,132.08045568205958,100.20054331086035,115.42859106828462,0.0,-0.027649999999999994,-0.2023662316496484,0.008351679317304319,-0.1426240817661654,8.0
2022-05-13,105.36000061035156,107.69000244140624,105.30999755859376,107.33000183105467,107.33000183105467,16782600,DIS,2022-05-13,0.028952203462228043,107.77285766601562,114.98349952697754,-6.7217816996018485,7.442437829430555,129.86837518583866,100.09862386811643,114.65729685521511,1.3912829654315861,0.10149999999999999,-0.020713611816366533,0.1007073359073359,0.0006877890568672405,3.0
2022-05-16,107.45999908447266,107.62000274658205,104.8499984741211,105.18000030517578,105.18000030517578,11993600,DIS,2022-05-16,-0.020031691877385294,106.71142905099052,113.853999710083,-6.656028501188359,7.10635900488044,128.0667177198439,99.64128170032212,113.75469718378278,0.0,-0.2842,0.8134651370346546,0.10070733590733591,0.0006877890568672405,2.0
2022-05-17,107.7300033569336,108.79000091552734,106.3000030517578,108.63999938964844,108.63999938964844,11847600,DIS,2022-05-17,0.03289597903055341,106.47571454729352,112.69099998474121,-6.252648962915728,5.776462921389727,124.24392582752067,101.13807414196175,113.26758310815094,1.4951485607567625,0.0,0.0,0.0,0.0,
2022-05-18,107.37999725341795,107.66000366210938,103.87999725341795,104.3000030517578,104.3000030517578,11794000,DIS,2022-05-18,-0.039948420124017114,106.09285736083984,111.6775001525879,-6.211566138369562,5.344635830158677,122.36677181290526,100.98822849227054,112.41352786468494,0.0,0.0,0.0,0.0,0.0,
2022-05-19,103.43000030517578,105.3000030517578,102.95999908447266,103.13999938964844,103.13999938964844,11285000,DIS,2022-05-19,-0.011121798927788307,105.4442858014788,110.75149993896484,-6.201127566390625,5.1238684297905674,120.99923679854598,100.5037630793837,111.53033467658622,0.0,0.4995,-0.5203569531440735,0.30024324324324325,0.012527200770941925,1.0
2022-05-20,104.48999786376952,104.8000030517578,100.0500030517578,102.41999816894533,102.41999816894533,15650400,DIS,2022-05-20,-0.006980814669030999,105.04571424211774,109.9590000152588,-6.179717072430265,5.12553736593875,120.21007474713629,99.7079252833813,110.66268358062042,0.0,0.796,0.7813767688348889,0.1797277777777778,0.3547428733565741,1.0
2022-05-23,103.76000213623048,106.02999877929688,101.55999755859376,105.83000183105467,105.83000183105467,14402400,DIS,2022-05-23,0.03329431481227352,105.26285770961216,109.25300025939941,-5.82049525856165,4.624940544072215,118.50288134754385,100.00311917125498,110.20242817589987,1.4838755198686926,-0.24695,0.11932407226413488,0.1555638888888889,0.19431248744432297,2.0
2022-05-24,103.70999908447266,103.83999633789062,100.12999725341795,101.58999633789062,101.58999633789062,13970200,DIS,2022-05-24,-0.04006430520461224,104.44285692487445,108.54400024414062,-5.8109572926370845,4.660066593670579,117.86413343148178,99.22386705679946,109.38219657227994,0.0,-0.42115,-0.3675972241908312,0.10090877192982457,-0.05535914462310949,2.0
2022-05-25,101.43000030517578,103.80999755859376,101.16000366210938,103.26000213623048,103.26000213623048,11026600,DIS,2022-05-25,0.01643868351747324,104.16857147216797,107.94650039672851,-5.604042956017949,4.524513155568776,116.99552670786606,98.89747408559096,108.79913043551332,0.9820806440726683,0.0,0.0,0.0,0.0,
2022-05-26,104.22000122070312,106.12999725341795,103.95999908447266,105.61000061035156,105.61000061035156,11297800,DIS,2022-05-26,0.022758071136012026,103.73571450369698,107.46250038146972,-5.190602580890527,4.204009850820452,115.87052008311063,99.05448067982881,108.49540378549791,1.2089598903506265,-0.3094,0.0040994435548782,0.20541754385964914,0.05369895216273633,1.0
2022-05-27,106.88999938964844,109.37000274658205,106.52999877929688,109.31999969482422,109.31999969482422,13671300,DIS,2022-05-27,0.035129240252168126,104.4528568812779,107.34700050354004,-4.511575549982155,4.114261120435977,115.575522744412,99.11847826266809,108.57393672924327,1.549687713648829,-0.25,-0.1222804728895425,-0.071825,-0.12056827712027977,1.0
2022-05-31,110.0,111.23999786376952,107.91000366210938,110.44000244140624,110.44000244140624,20274600,DIS,2022-05-31,0.010245177000627548,105.49571446010044,107.19400062561036,-3.838815400113134,3.9259918338304747,115.0459842932713,99.34201695794941,108.7516572732588,0.7514173842406371,0.55665,0.4506658017635345,0.14021755684255685,0.17771533120672067,2.0
2022-06-01,112.01000213623048,112.8499984741211,108.2699966430664,109.19000244140624,109.19000244140624,11829700,DIS,2022-06-01,-0.011318362661782655,106.46285792759487,106.97600059509277,-3.3676920302714564,3.6669907485431645,114.3099820921791,99.64201909800644,108.79340443212999,0.0,0.0,0.0,0.0,0.0,
2022-06-02,109.43000030517578,110.9499969482422,107.91000366210938,110.87000274658205,110.87000274658205,8829900,DIS,2022-06-02,0.015386026812091558,107.18285805838448,106.71000061035156,-2.8261829038541464,3.1148194569831023,112.93963952431776,100.48036169638536,108.99117570017305,0.9858169083943296,0.8979,0.1375543186441064,0.10070733590733591,0.0006877890568672405,1.0
2022-06-03,109.16999816894533,109.8499984741211,107.91999816894533,108.66999816894533,108.66999816894533,6767600,DIS,2022-06-03,-0.019843100235735656,108.1942868913923,106.51300048828125,-2.5452153448617025,2.833960537278527,112.18092156283831,100.84507941372419,108.96058736386564,0.0,0.0,0.0,0.0,0.0,
2022-06-06,109.75,110.19000244140624,107.6500015258789,107.83000183105467,107.83000183105467,7575900,DIS,2022-06-06,-0.007729790669405712,108.8471439906529,106.39000053405762,-2.3630870182479384,2.712170375265196,111.81434128458801,100.96565978352723,108.85291255121697,0.0,0.0,0.0,0.0,0.0,
2022-06-07,106.79000091552734,107.91999816894533,106.0,107.79000091552734,107.79000091552734,7279100,DIS,2022-06-07,-0.0003709627640552382,109.15857260567802,106.43050041198731,-2.196655074495766,2.727449046074531,111.88539850413638,100.97560231983825,108.7516828716275,0.0,0.0,0.0,0.0,0.0,
2022-06-08,107.43000030517578,109.36000061035156,106.95999908447266,107.33999633789062,107.33999633789062,7019500,DIS,2022-06-08,-0.004174826735453663,108.87571498325893,106.41350021362305,-2.077124371772115,2.7203012642855016,111.85410274219406,100.97289768505205,108.61723653508112,0.0,0.0,0.0,0.0,0.0,
2022-06-09,106.52999877929688,107.05999755859376,103.25,103.3000030517578,103.3000030517578,8261200,DIS,2022-06-09,-0.037637352561625925,107.855715070452,106.3180004119873,-2.2820826944947044,2.797214646260395,111.91242970450809,100.72357111946651,108.11083334619317,0.0,0.0,-0.0167502257972955,0.10070733590733591,0.0006877890568672405,1.0
2022-06-10,101.43000030517578,102.12000274658205,99.37999725341795,99.4000015258789,99.4000015258789,15369700,DIS,2022-06-10,-0.037754127886374,106.45714351109096,106.07250061035157,-2.727767169410214,3.1729532635826434,112.41840713751685,99.72659408318628,107.28123031568705,0.0,-0.39559999999999995,-0.3365036609272161,-0.053294524394524395,-0.28602350092356327,3.0
2022-06-13,97.61000061035156,97.61000061035156,94.83000183105467,95.70999908447266,95.70999908447266,15239700,DIS,2022-06-13,-0.03712276041007456,104.2914287022182,105.49150047302246,-3.340223665944393,3.909057775871698,113.30961602476584,97.67338492127907,106.17920829366663,0.0,-0.04827500000000001,-0.06946842162869872,0.10055841956960378,-0.08513139624044404,4.0
2022-06-14,96.2699966430664,96.2699966430664,93.0999984741211,94.22000122070312,94.22000122070312,12443700,DIS,2022-06-14,-0.015567839076609746,102.22714342389789,104.94350051879883,-3.90086350089787,4.652546022006258,114.24859256281134,95.63840847478632,105.04023619147962,0.0,-0.047924999999999995,-0.06815226096659897,0.07463050193050194,-0.0405884685595884,4.0
2022-06-15,94.61000061035156,97.3000030517578,94.08999633789062,95.87999725341795,95.87999725341795,11751600,DIS,2022-06-15,0.017618297720315423,100.51999991280691,104.30550041198731,-4.163235613982181,4.9821767070458955,114.2698538260791,94.34114699789552,104.1678324830928,0.9783246313319051,0.39744999999999997,-0.1658457643352449,0.10070733590733591,0.0006877890568672405,2.0
