Stock,Model,Variant,RMSE,MAE,R2,MAPE%,n_obs,n_test
NIO,CNN,score_plus_topic_vader,2.0506548231930375,1.7780087471008308,-0.2034811525535165,9.471120916989166,233,20
NIO,CNN-LSTM,no_scores,1.169035757853086,0.9288991928100586,0.6088802413274244,4.858927149120268,233,20
NIO,CNN-LSTM,only_score,1.3601814955066003,1.1700944900512695,0.47052203617195365,6.250642593137836,233,20
NIO,CNN-LSTM,only_score_bert,1.236298943440485,1.0301324844360358,0.5625774562708328,5.355779071157546,233,20
NIO,CNN-LSTM,score_bert_plus_topic_bert,1.342239437163983,1.1400913238525399,0.4843985197612021,6.018647194573506,233,20
NIO,CNN-LSTM,score_plus_topic_vader,1.5226920266555857,1.3963374137878426,0.33644288102246644,7.478829502312692,233,20
NIO,LSTM,no_scores,1.1722581090305848,1.0071781158447273,0.6067210905949296,5.328928351620064,233,20
NIO,LSTM,only_score,1.2260860022854465,1.067802333831788,0.5697746127073338,5.633150931280643,233,20
NIO,LSTM,only_score_bert,1.2306208763629427,1.0612942695617682,0.5665862131533507,5.596991527029475,233,20
NIO,LSTM,score_bert_plus_topic_bert,1.5222549349973418,1.337844371795655,0.33682377702613076,7.00492472997921,233,20
NIO,LSTM,score_plus_topic_vader,1.4225196835643747,1.2791797637939453,0.420877105056366,6.902338544979263,233,20
NOC,CNN,no_scores,13.088655331856751,11.396798706054687,-1.9835079689394743,2.3528259903121165,233,20
NOC,CNN,only_score,11.55007534113964,10.04578247070313,-1.3233079237360985,2.079356222248097,233,20
NOC,CNN,only_score_bert,14.445283580691976,12.546864318847662,-2.634036486827763,2.5872289425766923,233,20
NOC,CNN,score_bert_plus_topic_bert,12.7669193861412,10.93841400146485,-1.8386338126055066,2.253930694015497,233,20
NOC,CNN,score_plus_topic_vader,8.944238797340356,7.997909545898443,-0.39323350728449524,1.6604355663757848,233,20
NOC,CNN-LSTM,no_scores,12.066254627975368,10.65477905273438,-1.53560798561931,2.197488122285702,233,20
NOC,CNN-LSTM,only_score,8.990532638770178,8.028118896484381,-0.40769310482920385,1.6646495617488783,233,20
NOC,CNN-LSTM,only_score_bert,8.708805606882539,7.84780883789063,-0.32085253028446403,1.6258623979819455,233,20
NOC,CNN-LSTM,score_bert_plus_topic_bert,8.644770295642235,7.914772033691412,-0.30149964850121225,1.6418309310110881,233,20
NOC,CNN-LSTM,score_plus_topic_vader,8.095958389349242,7.080082702636725,-0.1414941077438605,1.475927462694977,233,20
NOC,LSTM,no_scores,9.282856549386386,7.5747497558593695,-0.5007225826365487,1.583573126295892,233,20
NOC,LSTM,only_score,8.434673471737526,7.471621704101568,-0.23900679591656937,1.555368656140006,233,20
NOC,LSTM,only_score_bert,8.34601840890131,7.402734375000006,-0.21309780227455288,1.5366973420950092,233,20
NOC,LSTM,score_bert_plus_topic_bert,8.396386944000218,6.972303771972662,-0.22778416708733817,1.4566803504623436,233,20
NOC,LSTM,score_plus_topic_vader,8.671869285252443,7.685881042480474,-0.3096721282981403,1.6006169729436686,233,20
PG,CNN,no_scores,2.5762110939256484,1.9672977447509765,0.1841280166813587,1.4648746756952447,233,20
PG,CNN,only_score,2.6954758409128536,2.244649887084961,0.10683845752651888,1.6732955736875172,233,20
PG,CNN,only_score_bert,2.3060605621546015,1.7865940093994142,0.34626679446205233,1.319765734908546,233,20
PG,CNN,score_bert_plus_topic_bert,3.230307463699282,2.5465694427490235,-0.2827642546205906,1.8901760381066297,233,20
PG,CNN,score_plus_topic_vader,3.3073452603571964,2.7616397857666017,-0.3446776794429709,2.0576221310877907,233,20
PG,CNN-LSTM,no_scores,1.6185919203680303,1.3590389251708985,0.6779421687569421,1.0031114928994187,233,20
PG,CNN-LSTM,only_score,2.149601727136547,1.648574447631836,0.4319649523224687,1.2298501035790739,233,20
PG,CNN-LSTM,only_score_bert,2.054167467024619,1.5552776336669922,0.4812825941085812,1.1605930665210518,233,20
PG,CNN-LSTM,score_bert_plus_topic_bert,2.547659910280611,1.809260940551758,0.20211181538782363,1.3448495667647835,233,20
PG,CNN-LSTM,score_plus_topic_vader,2.038256261183352,1.5681514739990234,0.48928725274642904,1.1674126945134802,233,20
PG,LSTM,no_scores,2.390879981466799,1.9692935943603516,0.29729235372481,1.468976671376974,233,20
PG,LSTM,only_score,2.8415946936318885,2.1018985748291015,0.00737914863015543,1.5746864903580144,233,20
PG,LSTM,only_score_bert,2.2764394155522427,1.7637470245361329,0.3629532257641124,1.3168177257541662,233,20
PG,LSTM,score_bert_plus_topic_bert,2.444940400480162,1.8144344329833983,0.26515510480647764,1.3571322932531076,233,20
PG,LSTM,score_plus_topic_vader,2.2228759596466405,1.6770023345947265,0.3925793031727933,1.2530096643929118,233,20
PYPL,CNN,no_scores,4.260851164163006,3.3454841613769575,-0.19085788588072528,3.577273798773421,233,20
PYPL,CNN,only_score,8.080775801521218,6.607438278198242,-3.2832490163831975,7.058409318200997,233,20
PYPL,CNN,only_score_bert,8.608599784615523,7.039525222778323,-3.861074134429285,7.499744074254355,233,20
PYPL,CNN,score_bert_plus_topic_bert,7.6092076151213375,6.186238479614259,-2.797922308337062,6.619312885377878,233,20
PYPL,CNN,score_plus_topic_vader,5.770463589202502,4.838907623291019,-1.184180969067334,5.232833308117065,233,20
PYPL,CNN-LSTM,no_scores,2.7381250833188244,2.085440444946292,0.5082167008060019,2.23862706382369,233,20
PYPL,CNN-LSTM,only_score,3.65258508842994,2.781551742553714,0.12487942989467415,2.974504261259638,233,20
PYPL,CNN-LSTM,only_score_bert,4.242375246535098,3.5212097167968763,-0.18055267296947863,3.7605136117837565,233,20
PYPL,CNN-LSTM,score_bert_plus_topic_bert,5.7829550940560095,5.074211502075197,-1.1936475353857277,5.397959059072051,233,20
PYPL,CNN-LSTM,score_plus_topic_vader,3.6682308343461987,2.7932254791259794,0.11736626416738727,2.987268843222317,233,20
PYPL,LSTM,no_scores,3.178041286277462,2.609909439086917,0.33749939619949554,2.798689821910145,233,20
PYPL,LSTM,only_score,3.5039884819390936,2.8103267669677763,0.19463537712059298,3.001906129668109,233,20
PYPL,LSTM,only_score_bert,2.7900390631102368,2.2546035766601578,0.48939181014728883,2.4285270406553394,233,20
PYPL,LSTM,score_bert_plus_topic_bert,3.6050065526839874,2.770047760009767,0.14752956564765685,2.957376105621832,233,20
PYPL,LSTM,score_plus_topic_vader,3.4528562220601464,2.717486953735353,0.21796858794282592,2.9297444997500857,233,20
TSLA,CNN,no_scores,12.355152829194806,10.063502502441404,0.11385875592050887,3.501891075281794,233,20
TSLA,CNN,only_score,12.407990958416152,10.496141052246092,0.10626319381806937,3.6267050173329642,233,20
TSLA,CNN,only_score_bert,15.959349635539835,13.45599212646484,-0.47855364243387877,4.655718561084847,233,20
TSLA,CNN,score_bert_plus_topic_bert,19.088651992096217,14.278761291503903,-1.1152281988665163,4.943189437164759,233,20
TSLA,CNN,score_plus_topic_vader,11.278988474446473,8.461128234863278,0.2615059295100014,2.9429875864819,233,20
TSLA,CNN-LSTM,no_scores,10.706509491138792,9.485646057128903,0.33456978088624945,3.272698356020407,233,20
TSLA,CNN-LSTM,only_score,9.022379755275692,6.983093261718747,0.5274487542364188,2.4401300203329828,233,20
TSLA,CNN-LSTM,only_score_bert,11.628324990898932,9.161654663085935,0.21505174389765558,3.170794334557919,233,20
TSLA,CNN-LSTM,score_bert_plus_topic_bert,15.20107728325408,12.123693847656252,-0.3413911629256918,4.189548595373103,233,20
TSLA,CNN-LSTM,score_plus_topic_vader,9.366621799943982,7.422029113769528,0.4907011721201805,2.5981235316430253,233,20
TSLA,LSTM,no_scores,10.903527370541948,9.157141113281252,0.3098543688646278,3.193873163861036,233,20
TSLA,LSTM,only_score,8.930088457456195,7.411215209960934,0.5370669060224826,2.5806505040753525,233,20
TSLA,LSTM,only_score_bert,9.593144883663552,8.228048706054684,0.4657694567190954,2.8643219397126884,233,20
TSLA,LSTM,score_bert_plus_topic_bert,10.210455869115481,8.222760009765622,0.3948027135799703,2.854366696111712,233,20
TSLA,LSTM,score_plus_topic_vader,9.113557415426955,7.755856323242185,0.5178495517596622,2.7057194425023754,233,20
TSM,CNN,no_scores,5.77255868546362,4.464733505249024,-1.9745128116682116,5.964448052750289,233,20
TSM,CNN,only_score,4.051507130612124,3.2437957763671874,-0.4652520763892829,4.314721315766117,233,20
TSM,CNN,only_score_bert,4.449965696235727,3.5647251129150392,-0.7676344477522115,4.728518738718482,233,20
TSM,CNN,score_bert_plus_topic_bert,4.338251272968487,3.407706069946289,-0.6799971155457489,4.545183298696289,233,20
TSM,CNN,score_plus_topic_vader,4.722047907891576,3.6629684448242186,-0.990397915373018,4.896207257422909,233,20
TSM,CNN-LSTM,no_scores,4.3743106572389125,3.137821578979492,-0.7080413323000303,4.2283729335739455,233,20
TSM,CNN-LSTM,only_score,2.879162203002569,2.3885250091552734,0.26003463073774724,3.174860166814754,233,20
TSM,CNN-LSTM,only_score_bert,4.106759582205296,3.2902008056640626,-0.5054893533504463,4.398977086621074,233,20
TSM,CNN-LSTM,score_bert_plus_topic_bert,3.5209299183098994,2.9614212036132814,-0.1066082201612426,3.935584943055035,233,20
TSM,CNN-LSTM,score_plus_topic_vader,3.8904709171696314,3.3133991241455076,-0.3510875017902426,4.404202648150026,233,20
TSM,LSTM,no_scores,2.571558730538147,2.1993785858154298,0.4097010304504658,2.916184337624097,233,20
TSM,LSTM,only_score,3.4843977416432432,2.827546310424805,-0.08376364253315605,3.7711687866397137,233,20
TSM,LSTM,only_score_bert,2.413990812625233,1.8911197662353516,0.4798239457105299,2.4913672573949457,233,20
TSM,LSTM,score_bert_plus_topic_bert,3.0197692373617313,2.3463203430175783,0.18599580413126793,3.1370080254137394,233,20
TSM,LSTM,score_plus_topic_vader,2.877937093875244,2.2561691284179686,0.2606642204543539,3.0115642690122115,233,20
VZ,CNN,no_scores,1.5851542350369334,1.324235153198242,-0.933020829807409,3.2770737498847966,233,20
VZ,CNN,only_score,1.0192785249633418,0.8071287155151371,0.2007562815356162,2.02110324260788,233,20
VZ,CNN,only_score_bert,1.2185316345374824,0.9198291778564449,-0.14226560586920622,2.258621176459428,233,20
VZ,CNN,score_bert_plus_topic_bert,0.9920764527058893,0.7727746963500973,0.24284679248114593,1.919097868118575,233,20
VZ,CNN,score_plus_topic_vader,2.568312552180611,2.2283792495727535,-4.07445297061002,5.544830995065079,233,20
VZ,CNN-LSTM,no_scores,1.3555289332373615,1.1030057907104496,-0.41354964860329524,2.8098822402734305,233,20
VZ,CNN-LSTM,only_score,1.1309952094009434,0.8768733978271488,0.01595487541013141,2.233470838824695,233,20
VZ,CNN-LSTM,only_score_bert,0.6691852398478232,0.5042737960815433,0.6555024087333703,1.2539374899797773,233,20
VZ,CNN-LSTM,score_bert_plus_topic_bert,0.5291509970255998,0.47470092773437533,0.7845965173184931,1.1890698288946049,233,20
VZ,CNN-LSTM,score_plus_topic_vader,0.9274213483590483,0.711594390869141,0.3383205288730422,1.803935646746701,233,20
VZ,LSTM,no_scores,0.7723058464740281,0.6055648803710941,0.541148529016606,1.5258789053840083,233,20
VZ,LSTM,only_score,0.7901453604520731,0.5999450683593753,0.5197056564151962,1.515468445483265,233,20
VZ,LSTM,only_score_bert,0.8191292968069358,0.6434595108032231,0.48382329446117567,1.6306962372809313,233,20
VZ,LSTM,score_bert_plus_topic_bert,1.0657503039763856,0.8258411407470707,0.12621534486957653,2.101568061660609,233,20
VZ,LSTM,score_plus_topic_vader,0.7458358697749535,0.5854141235351566,0.5720628246978062,1.480767167410962,233,20
XPEV,CNN,no_scores,2.6537890251501626,2.4708719730377195,-3.0839211052296207,16.857693438186853,233,20
XPEV,CNN,only_score,2.583945699671552,2.32721529006958,-2.8717857944569563,15.555303982523622,233,20
XPEV,CNN,only_score_bert,4.325115138379784,4.105437564849853,-9.847755868135637,28.04676262252445,233,20
XPEV,CNN,score_bert_plus_topic_bert,2.6592595005424817,2.2506159782409667,-3.100775509529276,15.306139654837644,233,20
XPEV,CNN,score_plus_topic_vader,4.3987916488676415,3.7334144592285154,-10.220477519108849,26.110477950328743,233,20
XPEV,CNN-LSTM,no_scores,4.4909078531523745,4.211839199066162,-10.695339796735013,28.919467346325057,233,20
XPEV,CNN-LSTM,only_score,2.5422404498728377,2.3885419845581053,-2.7478120679288645,16.403102118730175,233,20
XPEV,CNN-LSTM,only_score_bert,3.157732992259356,3.0842803001403807,-4.7822300390252925,20.842797877245804,233,20
XPEV,CNN-LSTM,score_bert_plus_topic_bert,4.87944106951372,4.658354663848877,-12.806535398522866,31.773772581748332,233,20
XPEV,CNN-LSTM,score_plus_topic_vader,3.7842385355216592,3.574498748779297,-7.304271966786464,24.48636499431843,233,20
XPEV,LSTM,no_scores,3.4163714672639616,3.204549694061279,-5.768224074161806,21.99541243525757,233,20
XPEV,LSTM,only_score,2.6115120004071897,2.4030344486236572,-2.954837175620382,16.49820647387439,233,20
XPEV,LSTM,only_score_bert,1.6268295524049181,1.4708172798156738,-0.5347182667870758,9.800979576745302,233,20
XPEV,LSTM,score_bert_plus_topic_bert,2.7735789808833116,2.671392297744751,-3.4609322867170746,18.041474192555693,233,20
XPEV,LSTM,score_plus_topic_vader,3.675067363104761,3.4513307571411134,-6.832044821739092,23.603275105454475,233,20
ZS,CNN,no_scores,17.488626672695887,12.711148834228513,-0.5631280073533882,7.444861974823751,233,20
ZS,CNN,only_score,17.331714950092575,13.710871887207029,-0.5352043983366137,8.054885947217503,233,20
ZS,CNN,only_score_bert,20.707180404234684,17.8689582824707,-1.1914171943142318,10.471050043274555,233,20
ZS,CNN,score_bert_plus_topic_bert,20.811494150262966,15.623231506347654,-1.2135516146442642,9.143806186575555,233,20
ZS,CNN,score_plus_topic_vader,19.521563160123318,14.56633605957031,-0.947656259573507,8.483464349737108,233,20
ZS,CNN-LSTM,no_scores,12.55897589766892,8.840494537353512,0.1938950564769354,5.123320894635111,233,20
ZS,CNN-LSTM,only_score,13.707890994737065,9.981013488769529,0.03966133415495854,5.78882949783654,233,20
ZS,CNN-LSTM,only_score_bert,12.862528869265958,8.697029876708982,0.1544566940869706,5.0457993366403535,233,20
ZS,CNN-LSTM,score_bert_plus_topic_bert,13.566021672115808,9.538171386718748,0.059436451589114925,5.5004341678454525,233,20
ZS,CNN-LSTM,score_plus_topic_vader,14.658613035989625,11.068759155273435,-0.09816826990030791,6.350383171322413,233,20
ZS,LSTM,no_scores,13.24220412303092,9.643544769287107,0.10380258539472098,5.548446518989173,233,20
ZS,LSTM,only_score,13.22081029857227,9.087565612792966,0.10669600135043578,5.239580262773728,233,20
ZS,LSTM,only_score_bert,10.049708200845515,6.670427703857419,0.483833238854282,3.90466964088514,233,20
ZS,LSTM,score_bert_plus_topic_bert,12.3865724958898,8.481571960449216,0.2158747694695694,4.910759604843183,233,20
ZS,LSTM,score_plus_topic_vader,10.873379211504702,7.782777404785153,0.3957562048859853,4.635225301890358,233,20
